2,10.44,25.44
4,11.76,25.44
6,11.76,25.44
8,11.76,25.44
10,11.76,25.38
12,11.91,25.38
14,11.76,25.38
16,11.76,25.38
18,11.76,25.38
20,11.76,25.38
22,11.76,25.31
24,11.62,25.31
26,11.76,25.31
28,11.62,25.31
30,11.76,25.31
32,11.91,25.31
34,11.91,25.38
36,11.76,25.38
38,11.76,25.44
40,11.76,25.5
42,11.91,25.5
44,11.91,25.56
46,12.21,25.63
48,11.91,25.69
50,12.06,25.75
52,12.06,25.81
54,12.21,25.88
56,12.06,26
58,12.06,26.06
60,12.35,26.25
62,12.94,26.38
64,13.38,26.56
66,13.53,26.75
68,14.26,26.94
70,16.18,27.13
72,15.88,27.31
74,16.18,27.5
76,16.32,27.75
78,16.18,27.94
80,16.62,28.13
82,16.62,28.31
84,16.62,28.56
86,16.91,28.75
88,17.06,28.94
90,17.06,29.13
92,17.35,29.31
94,17.21,29.5
96,17.21,29.69
98,17.35,29.88
100,17.21,30.06
102,17.5,30.25
104,17.35,30.44
106,17.5,30.56
108,17.35,30.75
110,17.5,30.94
112,17.35,31.06
114,17.35,31.25
116,17.65,31.38
118,17.5,31.56
120,17.65,31.69
122,17.65,31.88
124,17.65,32
126,17.65,32.19
128,17.79,32.31
130,17.94,32.44
132,17.79,32.56
134,17.65,32.69
136,17.79,32.88
138,18.09,33
140,18.09,33.13
142,17.79,33.25
144,17.79,33.38
146,18.09,33.5
148,17.79,33.56
150,17.65,33.69
152,17.65,33.81
154,17.5,33.94
156,17.5,34
158,17.5,34.13
160,17.65,34.19
162,17.65,34.31
164,17.65,34.44
166,17.5,34.5
168,17.79,34.56
170,17.94,34.69
172,17.79,34.75
174,17.65,34.81
176,17.65,34.94
178,17.5,35
180,17.65,35.06
182,17.65,35.13
184,17.79,35.19
186,17.65,35.31
188,17.65,35.38
190,17.5,35.44
192,17.5,35.5
194,17.5,35.56
196,17.65,35.63
198,17.5,35.69
200,17.35,35.69
202,17.21,35.81
204,17.35,35.81
206,17.21,35.88
208,17.21,35.94
210,17.5,36
212,17.35,36.06
214,17.35,36.13
216,17.5,36.13
218,17.5,36.19
220,17.5,36.25
222,17.35,36.25
224,17.5,36.31
226,17.5,36.31
228,17.65,36.38
230,17.65,36.44
232,17.65,36.44
234,17.35,36.5
236,17.65,36.56
238,17.65,36.56
240,17.5,36.63
242,17.5,36.63
244,17.5,36.69
246,17.65,36.69
248,17.5,36.75
250,17.5,36.81
252,17.35,36.81
254,17.65,36.88
256,17.5,36.88
258,17.35,36.94
260,17.35,36.94
262,17.06,36.94
264,17.5,37
266,17.5,37
268,17.35,37.06
270,17.65,37.06
272,17.65,37.13
274,17.79,37.13
276,17.65,37.13
278,17.65,37.19
280,17.79,37.19
282,17.65,37.19
284,17.65,37.25
286,17.79,37.25
288,17.65,37.31
290,17.5,37.31
292,17.35,37.31
294,17.35,37.38
296,17.65,37.38
298,17.35,37.38
300,17.35,37.44
302,17.35,37.44
304,17.5,37.44
306,17.35,37.44
308,17.65,37.5
310,17.35,37.5
312,17.35,37.5
314,17.5,37.56
316,17.65,37.56
318,17.35,37.56
320,17.65,37.56
322,17.65,37.56
324,17.65,37.63
326,17.5,37.63
328,17.65,37.63
330,17.35,37.69
332,17.5,37.69
334,17.5,37.69
336,17.5,37.69
338,17.5,37.75
340,17.35,37.75
342,17.21,37.75
344,17.21,37.75
346,17.35,37.81
348,17.21,37.81
350,17.21,37.81
352,17.35,37.81
354,17.5,37.81
356,17.21,37.88
358,17.35,37.88
360,17.65,37.88
362,17.35,37.88
364,17.35,37.88
366,17.65,37.88
368,17.79,37.94
370,17.5,37.94
372,17.65,37.94
374,17.65,37.94
376,17.65,37.94
378,17.5,37.94
380,17.35,38
382,17.5,38
384,17.5,38
386,17.5,38
388,17.35,38
390,17.5,38.06
392,17.21,38.06
394,17.35,38.06
396,17.35,38.06
398,17.35,38.06
400,17.21,38.06
402,17.35,38.13
404,17.5,38.13
406,17.5,38.13
408,17.5,38.13
410,17.35,38.13
412,17.5,38.13
414,17.65,38.13
416,17.65,38.13
418,17.65,38.19
420,17.79,38.19
422,17.79,38.19
424,17.79,38.19
426,17.65,38.19
428,17.5,38.19
430,17.5,38.19
432,17.5,38.19
434,17.35,38.19
436,17.21,38.25
438,17.5,38.25
440,17.21,38.25
442,17.35,38.25
444,17.21,38.25
446,17.21,38.25
448,17.06,38.25
450,17.35,38.25
452,17.35,38.31
454,17.35,38.31
456,17.35,38.31
458,17.35,38.31
460,17.5,38.31
462,17.5,38.31
464,17.65,38.31
466,17.65,38.31
468,17.5,38.31
470,17.5,38.31
472,17.65,38.31
474,17.35,38.31
476,17.5,38.38
478,17.5,38.38
480,17.35,38.38
482,17.35,38.38
484,17.5,38.38
486,17.35,38.38
488,17.21,38.38
490,17.21,38.38
492,17.21,38.38
494,17.35,38.38
496,17.06,38.38
498,17.35,38.44
500,17.35,38.44
502,17.21,38.44
504,17.65,38.44
506,17.21,38.44
508,17.35,38.44
510,17.35,38.44
512,17.35,38.44
514,17.5,38.44
516,17.35,38.44
518,17.35,38.44
520,17.5,38.44
522,17.21,38.44
524,17.65,38.44
526,17.5,38.5
528,17.5,38.5
530,17.35,38.5
532,17.5,38.5
534,17.5,38.5
536,17.5,38.5
538,17.35,38.5
540,17.35,38.5
542,17.5,38.5
544,17.5,38.5
546,17.5,38.5
548,17.35,38.5
550,17.21,38.5
552,17.35,38.5
554,17.35,38.5
556,17.5,38.5
558,17.5,38.56
560,17.35,38.56
562,17.5,38.56
564,17.5,38.56
566,17.65,38.56
568,17.5,38.56
570,17.35,38.56
572,17.5,38.56
574,17.5,38.56
576,17.5,38.56
578,17.5,38.56
580,17.21,38.56
582,17.21,38.56
584,17.35,38.56
586,17.35,38.56
588,17.35,38.56
590,8.09,38.56
592,0.44,38.63
